"agent_tag","Suite","SubSuite","Paradigm","Task","Instance","ColorVariant","OccluderVariant","lavaPresence","taskCriticalRampPresence","greenGoalPresence","yellowGoalPresence","stationaryGreenGoalPresence","stationaryYellowGoalPresence","movingGreenGoalPresence","movingYellowGoalPresence","numGreenGoals","numYellowGoals","numGoalsAll","mainGoalSize","multipleGoalSameSize","frozenAgentPresence","frozenAgentDelayLength","lightsOutPresence","lightsOutAlternatingPresence","lightsOutPeriod","goalBecomesAllocentricallyOccluded","opaqueWallNotPlatformPresence","transparentWallPresence","bluePlatformPresence","decoyPresence","decoySize","numDecoys","goalLeftRelToStart","goalCentreRelToStart","goalRightRelToStart","forcedChoice","opaqueWallRedValue","opaqueWallGreenValue","opaqueWallBlueValue","opaqueWallColourRandomisationPresence","cityBlockDistanceToGoal","minNumTurnsRequired","numChoices","success","problem_flag","instance_id"
"4M9_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"4M10_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"6M11_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"7M12_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"4M13_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"6F14_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M15_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"6M16_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"6F17_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"6M18_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M19_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5F20_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"4M21_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M22_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"6M23_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5F24_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M25_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M26_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M27_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M28_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"4F31_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M33_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LMFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,53,0,82.3,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LMFar-DarkBlue-0-OpLava.yml"
"5M1_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M2_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"4F3_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"7M4_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5F5_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5F6_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"7F7_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M8_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"4M9_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"4M10_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"6M11_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"7M12_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"4M13_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"6F14_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M15_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"6M16_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"6F17_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"6M18_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5F20_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"4M21_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"6M23_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5F24_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M25_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M26_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M27_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M28_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"4F31_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M33_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2LRFar","DarkBlue","OpLava",1,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,53,0,118,13,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2LRFar-DarkBlue-0-OpLava.yml"
"5M1_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5M2_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"7M4_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5F5_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5F6_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"7F7_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5M8_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"4M9_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"4M10_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"6M11_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"7M12_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"4M13_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"6F14_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5M15_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"6M16_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"6F17_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"6M18_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5M19_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5F20_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"4M21_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,1,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"5M22_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
"6M23_01","Spatio-Temporal Continuity","Allocentric OP","PCTB","3CupFC","2Y2MRClose","DarkBlue","OPQ",0,1,0,1,1,1,0,0,0,2,2,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,53,0,59,7,6,0,"N","OP-STC-Allo-PCTB-3CupFC-2Y2MRClose-DarkBlue-0-OPQ.yml"
